#    L    TT             EE             BB             TE          
   182    0.45396E+01    0.31628E-01    0.14518E-01    0.12578E+00
   183    0.46271E+01    0.30817E-01    0.14268E-01    0.12987E+00
   184    0.47190E+01    0.30022E-01    0.14029E-01    0.13337E+00
   185    0.48147E+01    0.29244E-01    0.13803E-01    0.13630E+00
   186    0.49137E+01    0.28484E-01    0.13587E-01    0.13868E+00
   187    0.50153E+01    0.27741E-01    0.13383E-01    0.14053E+00
   188    0.51191E+01    0.27017E-01    0.13189E-01    0.14187E+00
   189    0.52245E+01    0.26311E-01    0.13006E-01    0.14273E+00
   190    0.53309E+01    0.25624E-01    0.12834E-01    0.14312E+00
   191    0.54377E+01    0.24957E-01    0.12671E-01    0.14307E+00
   192    0.55444E+01    0.24310E-01    0.12519E-01    0.14260E+00
   193    0.56504E+01    0.23683E-01    0.12376E-01    0.14173E+00
   194    0.57551E+01    0.23077E-01    0.12243E-01    0.14048E+00
   195    0.58581E+01    0.22491E-01    0.12120E-01    0.13887E+00
   196    0.59586E+01    0.21928E-01    0.12005E-01    0.13692E+00
   197    0.60563E+01    0.21386E-01    0.11899E-01    0.13466E+00
   198    0.61504E+01    0.20866E-01    0.11802E-01    0.13210E+00
   199    0.62404E+01    0.20369E-01    0.11713E-01    0.12927E+00
   200    0.63259E+01    0.19895E-01    0.11632E-01    0.12619E+00
   201    0.64062E+01    0.19445E-01    0.11560E-01    0.12288E+00
   202    0.64814E+01    0.19017E-01    0.11495E-01    0.11934E+00
   203    0.65516E+01    0.18612E-01    0.11437E-01    0.11560E+00
   204    0.66168E+01    0.18229E-01    0.11387E-01    0.11165E+00
   205    0.66771E+01    0.17868E-01    0.11343E-01    0.10752E+00
   206    0.67326E+01    0.17528E-01    0.11307E-01    0.10321E+00
   207    0.67833E+01    0.17209E-01    0.11277E-01    0.98721E-01
   208    0.68294E+01    0.16910E-01    0.11253E-01    0.94077E-01
   209    0.68709E+01    0.16632E-01    0.11235E-01    0.89282E-01
   210    0.69078E+01    0.16372E-01    0.11223E-01    0.84347E-01
   211    0.69403E+01    0.16132E-01    0.11216E-01    0.79283E-01
   212    0.69685E+01    0.15910E-01    0.11215E-01    0.74099E-01
   213    0.69923E+01    0.15707E-01    0.11218E-01    0.68804E-01
   214    0.70119E+01    0.15521E-01    0.11227E-01    0.63411E-01
   215    0.70274E+01    0.15352E-01    0.11240E-01    0.57927E-01
   216    0.70388E+01    0.15201E-01    0.11257E-01    0.52364E-01
   217    0.70462E+01    0.15065E-01    0.11279E-01    0.46731E-01
   218    0.70497E+01    0.14946E-01    0.11304E-01    0.41038E-01
   219    0.70494E+01    0.14842E-01    0.11333E-01    0.35296E-01
   220    0.70453E+01    0.14753E-01    0.11365E-01    0.29515E-01
   221    0.70375E+01    0.14678E-01    0.11400E-01    0.23704E-01
   222    0.70260E+01    0.14618E-01    0.11438E-01    0.17874E-01
   223    0.70110E+01    0.14571E-01    0.11479E-01    0.12034E-01
   224    0.69926E+01    0.14538E-01    0.11522E-01    0.61951E-02
   225    0.69707E+01    0.14518E-01    0.11568E-01    0.36700E-03
   226    0.69456E+01    0.14509E-01    0.11615E-01   -0.54403E-02
   227    0.69172E+01    0.14513E-01    0.11664E-01   -0.11217E-01
   228    0.68856E+01    0.14529E-01    0.11714E-01   -0.16952E-01
   229    0.68509E+01    0.14555E-01    0.11766E-01   -0.22637E-01
   230    0.68132E+01    0.14592E-01    0.11818E-01   -0.28261E-01
   231    0.67726E+01    0.14639E-01    0.11871E-01   -0.33813E-01
   232    0.67291E+01    0.14696E-01    0.11925E-01   -0.39285E-01
   233    0.66828E+01    0.14762E-01    0.11979E-01   -0.44665E-01
   234    0.66337E+01    0.14836E-01    0.12032E-01   -0.49944E-01
