#    L    TT             EE             BB             TE          
   228    0.63065E+00    0.85580E-03    0.22023E-02    0.46706E-02
   229    0.63560E+00    0.86633E-03    0.22334E-02    0.47176E-02
   230    0.64057E+00    0.87693E-03    0.22648E-02    0.47647E-02
   231    0.64555E+00    0.88760E-03    0.22964E-02    0.48120E-02
   232    0.65054E+00    0.89834E-03    0.23284E-02    0.48596E-02
   233    0.65555E+00    0.90916E-03    0.23606E-02    0.49074E-02
   234    0.66057E+00    0.92004E-03    0.23931E-02    0.49555E-02
   235    0.66561E+00    0.93100E-03    0.24259E-02    0.50037E-02
   236    0.67067E+00    0.94203E-03    0.24591E-02    0.50522E-02
   237    0.67574E+00    0.95314E-03    0.24924E-02    0.51009E-02
   238    0.68082E+00    0.96432E-03    0.25261E-02    0.51498E-02
   239    0.68592E+00    0.97557E-03    0.25601E-02    0.51990E-02
   240    0.69104E+00    0.98689E-03    0.25944E-02    0.52483E-02
   241    0.69617E+00    0.99829E-03    0.26289E-02    0.52979E-02
   242    0.70131E+00    0.10098E-02    0.26638E-02    0.53477E-02
   243    0.70647E+00    0.10213E-02    0.26989E-02    0.53978E-02
   244    0.71165E+00    0.10329E-02    0.27344E-02    0.54480E-02
   245    0.71684E+00    0.10446E-02    0.27701E-02    0.54985E-02
   246    0.72204E+00    0.10564E-02    0.28062E-02    0.55492E-02
   247    0.72726E+00    0.10682E-02    0.28425E-02    0.56001E-02
   248    0.73249E+00    0.10801E-02    0.28792E-02    0.56513E-02
   249    0.73774E+00    0.10921E-02    0.29161E-02    0.57027E-02
   250    0.74300E+00    0.11041E-02    0.29534E-02    0.57542E-02
   251    0.74828E+00    0.11163E-02    0.29910E-02    0.58061E-02
   252    0.75357E+00    0.11285E-02    0.30288E-02    0.58581E-02
   253    0.75888E+00    0.11407E-02    0.30670E-02    0.59104E-02
   254    0.76420E+00    0.11531E-02    0.31055E-02    0.59628E-02
   255    0.76953E+00    0.11655E-02    0.31443E-02    0.60155E-02
   256    0.77488E+00    0.11780E-02    0.31834E-02    0.60684E-02
   257    0.78024E+00    0.11905E-02    0.32228E-02    0.61216E-02
   258    0.78562E+00    0.12032E-02    0.32625E-02    0.61749E-02
   259    0.79101E+00    0.12159E-02    0.33025E-02    0.62285E-02
   260    0.79642E+00    0.12287E-02    0.33429E-02    0.62823E-02
   261    0.80183E+00    0.12415E-02    0.33835E-02    0.63363E-02
   262    0.80727E+00    0.12544E-02    0.34245E-02    0.63905E-02
   263    0.81271E+00    0.12674E-02    0.34658E-02    0.64450E-02
   264    0.81817E+00    0.12805E-02    0.35074E-02    0.64996E-02
   265    0.82365E+00    0.12937E-02    0.35493E-02    0.65545E-02
   266    0.82914E+00    0.13069E-02    0.35916E-02    0.66096E-02
   267    0.83464E+00    0.13202E-02    0.36342E-02    0.66649E-02
   268    0.84015E+00    0.13335E-02    0.36770E-02    0.67204E-02
   269    0.84568E+00    0.13470E-02    0.37202E-02    0.67761E-02
   270    0.85122E+00    0.13605E-02    0.37638E-02    0.68320E-02
   271    0.85678E+00    0.13740E-02    0.38076E-02    0.68882E-02
   272    0.86235E+00    0.13877E-02    0.38518E-02    0.69446E-02
   273    0.86793E+00    0.14014E-02    0.38963E-02    0.70011E-02
   274    0.87353E+00    0.14152E-02    0.39411E-02    0.70579E-02
   275    0.87914E+00    0.14291E-02    0.39863E-02    0.71149E-02
   276    0.88476E+00    0.14430E-02    0.40318E-02    0.71721E-02
   277    0.89039E+00    0.14570E-02    0.40776E-02    0.72295E-02
   278    0.89604E+00    0.14711E-02    0.41237E-02    0.72872E-02
   279    0.90170E+00    0.14852E-02    0.41702E-02    0.73450E-02
   280    0.90738E+00    0.14994E-02    0.42170E-02    0.74030E-02
   281    0.91306E+00    0.15137E-02    0.42641E-02    0.74613E-02
   282    0.91876E+00    0.15281E-02    0.43116E-02    0.75197E-02
   283    0.92448E+00    0.15425E-02    0.43594E-02    0.75784E-02
   284    0.93020E+00    0.15570E-02    0.44076E-02    0.76373E-02
   285    0.93594E+00    0.15716E-02    0.44560E-02    0.76963E-02
   286    0.94169E+00    0.15863E-02    0.45049E-02    0.77556E-02
   287    0.94745E+00    0.16010E-02    0.45540E-02    0.78151E-02
   288    0.95323E+00    0.16158E-02    0.46035E-02    0.78748E-02
   289    0.95902E+00    0.16306E-02    0.46533E-02    0.79347E-02
   290    0.96482E+00    0.16456E-02    0.47035E-02    0.79948E-02
   291    0.97063E+00    0.16606E-02    0.47540E-02    0.80551E-02
   292    0.97645E+00    0.16756E-02    0.48049E-02    0.81156E-02
   293    0.98229E+00    0.16908E-02    0.48561E-02    0.81763E-02
   294    0.98814E+00    0.17060E-02    0.49076E-02    0.82372E-02
   295    0.99400E+00    0.17213E-02    0.49595E-02    0.82983E-02
   296    0.99988E+00    0.17366E-02    0.50118E-02    0.83596E-02
   297    0.10058E+01    0.17521E-02    0.50643E-02    0.84211E-02
   298    0.10117E+01    0.17676E-02    0.51173E-02    0.84828E-02
   299    0.10176E+01    0.17831E-02    0.51706E-02    0.85447E-02
   300    0.10235E+01    0.17988E-02    0.52242E-02    0.86068E-02
   301    0.10294E+01    0.18145E-02    0.52782E-02    0.86692E-02
   302    0.10354E+01    0.18303E-02    0.53325E-02    0.87317E-02
   303    0.10413E+01    0.18461E-02    0.53872E-02    0.87943E-02
   304    0.10473E+01    0.18620E-02    0.54422E-02    0.88572E-02
   305    0.10533E+01    0.18780E-02    0.54976E-02    0.89203E-02
   306    0.10593E+01    0.18941E-02    0.55534E-02    0.89836E-02
   307    0.10653E+01    0.19102E-02    0.56095E-02    0.90471E-02
   308    0.10713E+01    0.19264E-02    0.56660E-02    0.91107E-02
   309    0.10773E+01    0.19427E-02    0.57228E-02    0.91746E-02
