#    L    TT             EE             TE          
  2031    0.39555E-01    0.25686E-03   -0.65412E-03
  2032    0.39621E-01    0.25695E-03   -0.65360E-03
  2033    0.39687E-01    0.25702E-03   -0.65287E-03
  2034    0.39753E-01    0.25707E-03   -0.65195E-03
  2035    0.39818E-01    0.25711E-03   -0.65083E-03
  2036    0.39882E-01    0.25712E-03   -0.64950E-03
  2037    0.39946E-01    0.25711E-03   -0.64797E-03
  2038    0.40010E-01    0.25708E-03   -0.64624E-03
  2039    0.40072E-01    0.25702E-03   -0.64430E-03
  2040    0.40135E-01    0.25695E-03   -0.64215E-03
  2041    0.40196E-01    0.25686E-03   -0.63978E-03
  2042    0.40258E-01    0.25675E-03   -0.63721E-03
  2043    0.40318E-01    0.25661E-03   -0.63442E-03
  2044    0.40378E-01    0.25646E-03   -0.63142E-03
  2045    0.40437E-01    0.25629E-03   -0.62819E-03
  2046    0.40496E-01    0.25609E-03   -0.62475E-03
  2047    0.40554E-01    0.25588E-03   -0.62109E-03
  2048    0.40611E-01    0.25564E-03   -0.61721E-03
  2049    0.40668E-01    0.25539E-03   -0.61310E-03
  2050    0.40724E-01    0.25511E-03   -0.60877E-03
  2051    0.40780E-01    0.25482E-03   -0.60421E-03
  2052    0.40834E-01    0.25451E-03   -0.59943E-03
  2053    0.40888E-01    0.25418E-03   -0.59443E-03
  2054    0.40941E-01    0.25383E-03   -0.58921E-03
  2055    0.40994E-01    0.25347E-03   -0.58377E-03
  2056    0.41046E-01    0.25308E-03   -0.57811E-03
  2057    0.41096E-01    0.25269E-03   -0.57223E-03
  2058    0.41147E-01    0.25228E-03   -0.56614E-03
  2059    0.41196E-01    0.25185E-03   -0.55982E-03
  2060    0.41245E-01    0.25141E-03   -0.55329E-03
  2061    0.41293E-01    0.25095E-03   -0.54654E-03
  2062    0.41340E-01    0.25048E-03   -0.53957E-03
  2063    0.41386E-01    0.25000E-03   -0.53239E-03
  2064    0.41431E-01    0.24951E-03   -0.52499E-03
  2065    0.41476E-01    0.24900E-03   -0.51739E-03
  2066    0.41520E-01    0.24849E-03   -0.50956E-03
  2067    0.41562E-01    0.24796E-03   -0.50153E-03
  2068    0.41604E-01    0.24743E-03   -0.49328E-03
  2069    0.41645E-01    0.24688E-03   -0.48482E-03
  2070    0.41686E-01    0.24633E-03   -0.47615E-03
  2071    0.41725E-01    0.24576E-03   -0.46727E-03
  2072    0.41763E-01    0.24519E-03   -0.45818E-03
  2073    0.41801E-01    0.24462E-03   -0.44888E-03
  2074    0.41837E-01    0.24403E-03   -0.43937E-03
  2075    0.41873E-01    0.24344E-03   -0.42966E-03
  2076    0.41907E-01    0.24284E-03   -0.41974E-03
  2077    0.41941E-01    0.24224E-03   -0.40961E-03
  2078    0.41974E-01    0.24164E-03   -0.39928E-03
  2079    0.42005E-01    0.24103E-03   -0.38874E-03
  2080    0.42036E-01    0.24041E-03   -0.37800E-03
  2081    0.42066E-01    0.23980E-03   -0.36705E-03
  2082    0.42094E-01    0.23918E-03   -0.35590E-03
  2083    0.42122E-01    0.23856E-03   -0.34455E-03
  2084    0.42148E-01    0.23794E-03   -0.33299E-03
  2085    0.42174E-01    0.23731E-03   -0.32124E-03
  2086    0.42198E-01    0.23669E-03   -0.30928E-03
  2087    0.42222E-01    0.23607E-03   -0.29713E-03
  2088    0.42244E-01    0.23545E-03   -0.28477E-03
  2089    0.42265E-01    0.23482E-03   -0.27222E-03
  2090    0.42285E-01    0.23421E-03   -0.25947E-03
  2091    0.42304E-01    0.23359E-03   -0.24652E-03
  2092    0.42322E-01    0.23298E-03   -0.23338E-03
  2093    0.42338E-01    0.23237E-03   -0.22004E-03
  2094    0.42354E-01    0.23176E-03   -0.20652E-03
  2095    0.42368E-01    0.23116E-03   -0.19281E-03
  2096    0.42381E-01    0.23056E-03   -0.17892E-03
  2097    0.42394E-01    0.22997E-03   -0.16485E-03
  2098    0.42404E-01    0.22939E-03   -0.15060E-03
  2099    0.42414E-01    0.22881E-03   -0.13617E-03
  2100    0.42423E-01    0.22824E-03   -0.12158E-03
  2101    0.42430E-01    0.22768E-03   -0.10681E-03
  2102    0.42437E-01    0.22713E-03   -0.91885E-04
  2103    0.42442E-01    0.22658E-03   -0.76793E-04
  2104    0.42446E-01    0.22605E-03   -0.61540E-04
  2105    0.42449E-01    0.22552E-03   -0.46131E-04
  2106    0.42450E-01    0.22500E-03   -0.30567E-04
  2107    0.42451E-01    0.22450E-03   -0.14853E-04
  2108    0.42450E-01    0.22401E-03    0.10107E-05
  2109    0.42448E-01    0.22353E-03    0.17020E-04
  2110    0.42445E-01    0.22306E-03    0.33171E-04
  2111    0.42441E-01    0.22260E-03    0.49463E-04
  2112    0.42435E-01    0.22216E-03    0.65891E-04
  2113    0.42428E-01    0.22173E-03    0.82453E-04
  2114    0.42420E-01    0.22132E-03    0.99147E-04
  2115    0.42411E-01    0.22092E-03    0.11597E-03
  2116    0.42401E-01    0.22054E-03    0.13292E-03
  2117    0.42389E-01    0.22018E-03    0.14999E-03
  2118    0.42377E-01    0.21983E-03    0.16718E-03
  2119    0.42363E-01    0.21950E-03    0.18448E-03
  2120    0.42347E-01    0.21918E-03    0.20190E-03
  2121    0.42331E-01    0.21889E-03    0.21943E-03
  2122    0.42313E-01    0.21861E-03    0.23707E-03
  2123    0.42294E-01    0.21836E-03    0.25482E-03
  2124    0.42274E-01    0.21812E-03    0.27267E-03
  2125    0.42252E-01    0.21790E-03    0.29061E-03
  2126    0.42230E-01    0.21771E-03    0.30866E-03
  2127    0.42206E-01    0.21754E-03    0.32679E-03
  2128    0.42180E-01    0.21738E-03    0.34502E-03
  2129    0.42154E-01    0.21726E-03    0.36334E-03
  2130    0.42126E-01    0.21715E-03    0.38174E-03
  2131    0.42097E-01    0.21707E-03    0.40022E-03
  2132    0.42067E-01    0.21701E-03    0.41879E-03
  2133    0.42035E-01    0.21698E-03    0.43743E-03
  2134    0.42002E-01    0.21697E-03    0.45614E-03
  2135    0.41968E-01    0.21699E-03    0.47492E-03
  2136    0.41933E-01    0.21703E-03    0.49377E-03
  2137    0.41896E-01    0.21710E-03    0.51268E-03
  2138    0.41858E-01    0.21719E-03    0.53164E-03
  2139    0.41819E-01    0.21731E-03    0.55066E-03
  2140    0.41779E-01    0.21746E-03    0.56974E-03
  2141    0.41737E-01    0.21763E-03    0.58886E-03
  2142    0.41695E-01    0.21782E-03    0.60802E-03
  2143    0.41651E-01    0.21804E-03    0.62722E-03
  2144    0.41605E-01    0.21829E-03    0.64646E-03
  2145    0.41559E-01    0.21856E-03    0.66573E-03
  2146    0.41511E-01    0.21886E-03    0.68503E-03
  2147    0.41462E-01    0.21919E-03    0.70436E-03
  2148    0.41412E-01    0.21954E-03    0.72371E-03
  2149    0.41361E-01    0.21992E-03    0.74307E-03
  2150    0.41309E-01    0.22032E-03    0.76245E-03
  2151    0.41255E-01    0.22075E-03    0.78184E-03
  2152    0.41200E-01    0.22121E-03    0.80124E-03
  2153    0.41145E-01    0.22170E-03    0.82063E-03
  2154    0.41088E-01    0.22221E-03    0.84003E-03
  2155    0.41029E-01    0.22275E-03    0.85943E-03
  2156    0.40970E-01    0.22331E-03    0.87881E-03
  2157    0.40910E-01    0.22391E-03    0.89819E-03
  2158    0.40848E-01    0.22453E-03    0.91755E-03
  2159    0.40786E-01    0.22518E-03    0.93689E-03
  2160    0.40722E-01    0.22585E-03    0.95621E-03
  2161    0.40657E-01    0.22656E-03    0.97550E-03
  2162    0.40591E-01    0.22729E-03    0.99476E-03
  2163    0.40524E-01    0.22805E-03    0.10140E-02
  2164    0.40456E-01    0.22883E-03    0.10332E-02
  2165    0.40386E-01    0.22965E-03    0.10523E-02
  2166    0.40316E-01    0.23049E-03    0.10714E-02
  2167    0.40245E-01    0.23137E-03    0.10905E-02
  2168    0.40172E-01    0.23227E-03    0.11095E-02
  2169    0.40099E-01    0.23319E-03    0.11284E-02
  2170    0.40024E-01    0.23415E-03    0.11473E-02
  2171    0.39949E-01    0.23514E-03    0.11662E-02
  2172    0.39872E-01    0.23615E-03    0.11849E-02
  2173    0.39794E-01    0.23720E-03    0.12036E-02
  2174    0.39716E-01    0.23827E-03    0.12222E-02
  2175    0.39636E-01    0.23937E-03    0.12408E-02
  2176    0.39555E-01    0.24050E-03    0.12592E-02
  2177    0.39473E-01    0.24166E-03    0.12776E-02
  2178    0.39391E-01    0.24285E-03    0.12959E-02
  2179    0.39307E-01    0.24406E-03    0.13141E-02
  2180    0.39222E-01    0.24530E-03    0.13322E-02
  2181    0.39137E-01    0.24657E-03    0.13502E-02
  2182    0.39050E-01    0.24786E-03    0.13681E-02
  2183    0.38963E-01    0.24918E-03    0.13860E-02
  2184    0.38875E-01    0.25053E-03    0.14037E-02
  2185    0.38786E-01    0.25190E-03    0.14213E-02
  2186    0.38696E-01    0.25329E-03    0.14388E-02
  2187    0.38605E-01    0.25471E-03    0.14562E-02
  2188    0.38513E-01    0.25616E-03    0.14735E-02
  2189    0.38420E-01    0.25762E-03    0.14907E-02
  2190    0.38327E-01    0.25911E-03    0.15077E-02
  2191    0.38233E-01    0.26062E-03    0.15247E-02
  2192    0.38138E-01    0.26216E-03    0.15415E-02
  2193    0.38042E-01    0.26371E-03    0.15581E-02
  2194    0.37946E-01    0.26529E-03    0.15747E-02
  2195    0.37848E-01    0.26689E-03    0.15911E-02
  2196    0.37750E-01    0.26851E-03    0.16074E-02
  2197    0.37652E-01    0.27015E-03    0.16236E-02
  2198    0.37552E-01    0.27181E-03    0.16396E-02
  2199    0.37452E-01    0.27349E-03    0.16555E-02
  2200    0.37351E-01    0.27519E-03    0.16712E-02
  2201    0.37250E-01    0.27690E-03    0.16868E-02
  2202    0.37148E-01    0.27864E-03    0.17022E-02
  2203    0.37045E-01    0.28039E-03    0.17175E-02
  2204    0.36942E-01    0.28216E-03    0.17326E-02
  2205    0.36838E-01    0.28395E-03    0.17476E-02
  2206    0.36733E-01    0.28575E-03    0.17624E-02
  2207    0.36628E-01    0.28757E-03    0.17771E-02
  2208    0.36522E-01    0.28941E-03    0.17915E-02
  2209    0.36416E-01    0.29126E-03    0.18058E-02
  2210    0.36309E-01    0.29312E-03    0.18200E-02
  2211    0.36202E-01    0.29500E-03    0.18340E-02
  2212    0.36094E-01    0.29690E-03    0.18478E-02
  2213    0.35986E-01    0.29880E-03    0.18614E-02
  2214    0.35877E-01    0.30073E-03    0.18748E-02
  2215    0.35768E-01    0.30266E-03    0.18880E-02
  2216    0.35658E-01    0.30461E-03    0.19011E-02
  2217    0.35548E-01    0.30657E-03    0.19140E-02
  2218    0.35437E-01    0.30854E-03    0.19267E-02
  2219    0.35326E-01    0.31052E-03    0.19391E-02
  2220    0.35215E-01    0.31251E-03    0.19514E-02
  2221    0.35103E-01    0.31451E-03    0.19635E-02
  2222    0.34991E-01    0.31652E-03    0.19755E-02
  2223    0.34878E-01    0.31854E-03    0.19872E-02
  2224    0.34765E-01    0.32057E-03    0.19987E-02
  2225    0.34652E-01    0.32260E-03    0.20100E-02
  2226    0.34538E-01    0.32464E-03    0.20212E-02
  2227    0.34425E-01    0.32668E-03    0.20321E-02
  2228    0.34310E-01    0.32873E-03    0.20429E-02
  2229    0.34196E-01    0.33079E-03    0.20534E-02
  2230    0.34081E-01    0.33285E-03    0.20638E-02
  2231    0.33967E-01    0.33491E-03    0.20739E-02
  2232    0.33851E-01    0.33697E-03    0.20839E-02
  2233    0.33736E-01    0.33904E-03    0.20936E-02
  2234    0.33621E-01    0.34110E-03    0.21032E-02
  2235    0.33505E-01    0.34317E-03    0.21125E-02
  2236    0.33389E-01    0.34524E-03    0.21217E-02
  2237    0.33273E-01    0.34731E-03    0.21307E-02
  2238    0.33157E-01    0.34937E-03    0.21394E-02
  2239    0.33041E-01    0.35144E-03    0.21480E-02
  2240    0.32925E-01    0.35350E-03    0.21563E-02
  2241    0.32808E-01    0.35555E-03    0.21644E-02
  2242    0.32692E-01    0.35761E-03    0.21724E-02
  2243    0.32576E-01    0.35966E-03    0.21801E-02
  2244    0.32459E-01    0.36170E-03    0.21876E-02
  2245    0.32343E-01    0.36374E-03    0.21950E-02
  2246    0.32226E-01    0.36577E-03    0.22021E-02
  2247    0.32109E-01    0.36780E-03    0.22090E-02
  2248    0.31993E-01    0.36981E-03    0.22157E-02
  2249    0.31877E-01    0.37182E-03    0.22222E-02
  2250    0.31760E-01    0.37382E-03    0.22284E-02
  2251    0.31644E-01    0.37581E-03    0.22345E-02
  2252    0.31528E-01    0.37779E-03    0.22404E-02
  2253    0.31411E-01    0.37976E-03    0.22460E-02
  2254    0.31295E-01    0.38171E-03    0.22514E-02
  2255    0.31179E-01    0.38366E-03    0.22567E-02
  2256    0.31064E-01    0.38559E-03    0.22617E-02
  2257    0.30948E-01    0.38751E-03    0.22665E-02
  2258    0.30833E-01    0.38941E-03    0.22711E-02
  2259    0.30717E-01    0.39130E-03    0.22754E-02
  2260    0.30602E-01    0.39317E-03    0.22796E-02
  2261    0.30488E-01    0.39503E-03    0.22835E-02
  2262    0.30373E-01    0.39687E-03    0.22873E-02
  2263    0.30259E-01    0.39869E-03    0.22908E-02
  2264    0.30145E-01    0.40050E-03    0.22941E-02
  2265    0.30031E-01    0.40229E-03    0.22972E-02
  2266    0.29917E-01    0.40406E-03    0.23001E-02
  2267    0.29804E-01    0.40581E-03    0.23028E-02
  2268    0.29691E-01    0.40755E-03    0.23053E-02
  2269    0.29578E-01    0.40926E-03    0.23076E-02
  2270    0.29466E-01    0.41095E-03    0.23097E-02
  2271    0.29354E-01    0.41263E-03    0.23116E-02
  2272    0.29242E-01    0.41428E-03    0.23133E-02
  2273    0.29130E-01    0.41591E-03    0.23148E-02
  2274    0.29019E-01    0.41752E-03    0.23161E-02
  2275    0.28909E-01    0.41910E-03    0.23172E-02
  2276    0.28799E-01    0.42066E-03    0.23181E-02
  2277    0.28689E-01    0.42220E-03    0.23189E-02
  2278    0.28579E-01    0.42372E-03    0.23194E-02
  2279    0.28470E-01    0.42521E-03    0.23198E-02
  2280    0.28361E-01    0.42667E-03    0.23199E-02
  2281    0.28253E-01    0.42811E-03    0.23199E-02
  2282    0.28146E-01    0.42952E-03    0.23197E-02
  2283    0.28038E-01    0.43091E-03    0.23193E-02
  2284    0.27931E-01    0.43227E-03    0.23187E-02
  2285    0.27825E-01    0.43360E-03    0.23180E-02
  2286    0.27719E-01    0.43491E-03    0.23171E-02
  2287    0.27614E-01    0.43618E-03    0.23160E-02
  2288    0.27509E-01    0.43743E-03    0.23147E-02
  2289    0.27405E-01    0.43865E-03    0.23132E-02
  2290    0.27301E-01    0.43983E-03    0.23116E-02
  2291    0.27198E-01    0.44099E-03    0.23098E-02
  2292    0.27095E-01    0.44212E-03    0.23078E-02
  2293    0.26993E-01    0.44321E-03    0.23057E-02
  2294    0.26891E-01    0.44428E-03    0.23033E-02
  2295    0.26790E-01    0.44531E-03    0.23009E-02
  2296    0.26690E-01    0.44630E-03    0.22982E-02
  2297    0.26590E-01    0.44727E-03    0.22954E-02
  2298    0.26491E-01    0.44820E-03    0.22924E-02
  2299    0.26393E-01    0.44910E-03    0.22893E-02
  2300    0.26295E-01    0.44996E-03    0.22860E-02
  2301    0.26198E-01    0.45079E-03    0.22825E-02
  2302    0.26102E-01    0.45158E-03    0.22789E-02
  2303    0.26006E-01    0.45233E-03    0.22752E-02
  2304    0.25911E-01    0.45305E-03    0.22712E-02
  2305    0.25816E-01    0.45374E-03    0.22672E-02
  2306    0.25722E-01    0.45439E-03    0.22630E-02
  2307    0.25629E-01    0.45500E-03    0.22586E-02
  2308    0.25537E-01    0.45558E-03    0.22541E-02
  2309    0.25445E-01    0.45612E-03    0.22494E-02
  2310    0.25354E-01    0.45663E-03    0.22446E-02
  2311    0.25264E-01    0.45710E-03    0.22397E-02
  2312    0.25174E-01    0.45754E-03    0.22347E-02
  2313    0.25085E-01    0.45794E-03    0.22295E-02
  2314    0.24997E-01    0.45830E-03    0.22241E-02
  2315    0.24910E-01    0.45863E-03    0.22187E-02
  2316    0.24823E-01    0.45892E-03    0.22131E-02
  2317    0.24737E-01    0.45917E-03    0.22074E-02
  2318    0.24651E-01    0.45939E-03    0.22016E-02
  2319    0.24567E-01    0.45957E-03    0.21956E-02
  2320    0.24483E-01    0.45972E-03    0.21896E-02
  2321    0.24400E-01    0.45983E-03    0.21834E-02
  2322    0.24318E-01    0.45990E-03    0.21771E-02
  2323    0.24236E-01    0.45994E-03    0.21707E-02
  2324    0.24155E-01    0.45994E-03    0.21642E-02
  2325    0.24075E-01    0.45990E-03    0.21576E-02
  2326    0.23996E-01    0.45983E-03    0.21509E-02
  2327    0.23917E-01    0.45971E-03    0.21440E-02
  2328    0.23840E-01    0.45957E-03    0.21371E-02
  2329    0.23763E-01    0.45938E-03    0.21301E-02
  2330    0.23686E-01    0.45916E-03    0.21230E-02
  2331    0.23611E-01    0.45890E-03    0.21158E-02
  2332    0.23536E-01    0.45861E-03    0.21085E-02
  2333    0.23463E-01    0.45827E-03    0.21011E-02
  2334    0.23389E-01    0.45790E-03    0.20936E-02
  2335    0.23317E-01    0.45750E-03    0.20861E-02
  2336    0.23246E-01    0.45705E-03    0.20784E-02
  2337    0.23175E-01    0.45657E-03    0.20707E-02
  2338    0.23105E-01    0.45605E-03    0.20629E-02
  2339    0.23036E-01    0.45549E-03    0.20550E-02
  2340    0.22968E-01    0.45490E-03    0.20471E-02
  2341    0.22901E-01    0.45426E-03    0.20391E-02
  2342    0.22834E-01    0.45359E-03    0.20310E-02
  2343    0.22769E-01    0.45288E-03    0.20228E-02
  2344    0.22704E-01    0.45214E-03    0.20146E-02
  2345    0.22640E-01    0.45136E-03    0.20063E-02
  2346    0.22577E-01    0.45054E-03    0.19980E-02
  2347    0.22514E-01    0.44968E-03    0.19896E-02
  2348    0.22453E-01    0.44879E-03    0.19811E-02
  2349    0.22392E-01    0.44786E-03    0.19726E-02
  2350    0.22332E-01    0.44690E-03    0.19640E-02
  2351    0.22273E-01    0.44590E-03    0.19554E-02
  2352    0.22215E-01    0.44487E-03    0.19467E-02
  2353    0.22157E-01    0.44380E-03    0.19380E-02
  2354    0.22101E-01    0.44270E-03    0.19292E-02
  2355    0.22045E-01    0.44156E-03    0.19204E-02
  2356    0.21990E-01    0.44040E-03    0.19116E-02
  2357    0.21936E-01    0.43919E-03    0.19027E-02
  2358    0.21882E-01    0.43796E-03    0.18937E-02
  2359    0.21830E-01    0.43670E-03    0.18848E-02
  2360    0.21778E-01    0.43540E-03    0.18758E-02
  2361    0.21727E-01    0.43407E-03    0.18667E-02
  2362    0.21677E-01    0.43271E-03    0.18577E-02
  2363    0.21627E-01    0.43132E-03    0.18486E-02
  2364    0.21578E-01    0.42990E-03    0.18394E-02
  2365    0.21531E-01    0.42845E-03    0.18303E-02
  2366    0.21484E-01    0.42696E-03    0.18211E-02
  2367    0.21437E-01    0.42545E-03    0.18119E-02
  2368    0.21392E-01    0.42391E-03    0.18027E-02
  2369    0.21347E-01    0.42234E-03    0.17934E-02
  2370    0.21303E-01    0.42075E-03    0.17842E-02
  2371    0.21260E-01    0.41912E-03    0.17749E-02
  2372    0.21218E-01    0.41747E-03    0.17656E-02
  2373    0.21176E-01    0.41579E-03    0.17563E-02
  2374    0.21135E-01    0.41408E-03    0.17470E-02
  2375    0.21095E-01    0.41235E-03    0.17377E-02
  2376    0.21056E-01    0.41059E-03    0.17284E-02
  2377    0.21017E-01    0.40881E-03    0.17190E-02
  2378    0.20979E-01    0.40699E-03    0.17097E-02
  2379    0.20942E-01    0.40516E-03    0.17004E-02
  2380    0.20906E-01    0.40330E-03    0.16911E-02
  2381    0.20871E-01    0.40141E-03    0.16818E-02
  2382    0.20836E-01    0.39950E-03    0.16724E-02
  2383    0.20802E-01    0.39757E-03    0.16631E-02
  2384    0.20768E-01    0.39561E-03    0.16538E-02
  2385    0.20736E-01    0.39363E-03    0.16445E-02
  2386    0.20704E-01    0.39163E-03    0.16353E-02
  2387    0.20673E-01    0.38960E-03    0.16260E-02
  2388    0.20643E-01    0.38755E-03    0.16167E-02
  2389    0.20613E-01    0.38549E-03    0.16075E-02
  2390    0.20584E-01    0.38340E-03    0.15983E-02
  2391    0.20556E-01    0.38129E-03    0.15891E-02
  2392    0.20529E-01    0.37916E-03    0.15799E-02
  2393    0.20502E-01    0.37702E-03    0.15707E-02
  2394    0.20476E-01    0.37485E-03    0.15616E-02
  2395    0.20451E-01    0.37267E-03    0.15524E-02
  2396    0.20426E-01    0.37047E-03    0.15433E-02
  2397    0.20402E-01    0.36825E-03    0.15342E-02
  2398    0.20379E-01    0.36602E-03    0.15252E-02
  2399    0.20356E-01    0.36377E-03    0.15161E-02
  2400    0.20334E-01    0.36150E-03    0.15071E-02
  2401    0.20313E-01    0.35923E-03    0.14981E-02
  2402    0.20292E-01    0.35693E-03    0.14891E-02
  2403    0.20272E-01    0.35463E-03    0.14802E-02
  2404    0.20253E-01    0.35231E-03    0.14713E-02
  2405    0.20234E-01    0.34997E-03    0.14624E-02
  2406    0.20216E-01    0.34763E-03    0.14535E-02
  2407    0.20198E-01    0.34527E-03    0.14447E-02
  2408    0.20182E-01    0.34291E-03    0.14359E-02
  2409    0.20165E-01    0.34053E-03    0.14271E-02
  2410    0.20150E-01    0.33814E-03    0.14184E-02
  2411    0.20135E-01    0.33574E-03    0.14097E-02
  2412    0.20120E-01    0.33334E-03    0.14010E-02
  2413    0.20107E-01    0.33092E-03    0.13923E-02
  2414    0.20094E-01    0.32850E-03    0.13837E-02
  2415    0.20081E-01    0.32607E-03    0.13752E-02
  2416    0.20069E-01    0.32364E-03    0.13666E-02
  2417    0.20058E-01    0.32119E-03    0.13581E-02
  2418    0.20047E-01    0.31874E-03    0.13497E-02
  2419    0.20036E-01    0.31629E-03    0.13413E-02
  2420    0.20027E-01    0.31383E-03    0.13329E-02
  2421    0.20018E-01    0.31137E-03    0.13246E-02
  2422    0.20009E-01    0.30890E-03    0.13163E-02
  2423    0.20001E-01    0.30643E-03    0.13080E-02
  2424    0.19993E-01    0.30396E-03    0.12998E-02
  2425    0.19986E-01    0.30149E-03    0.12917E-02
  2426    0.19980E-01    0.29901E-03    0.12836E-02
  2427    0.19974E-01    0.29654E-03    0.12755E-02
  2428    0.19969E-01    0.29406E-03    0.12675E-02
  2429    0.19964E-01    0.29158E-03    0.12595E-02
  2430    0.19959E-01    0.28911E-03    0.12516E-02
  2431    0.19956E-01    0.28663E-03    0.12437E-02
  2432    0.19952E-01    0.28415E-03    0.12359E-02
  2433    0.19949E-01    0.28168E-03    0.12281E-02
  2434    0.19947E-01    0.27921E-03    0.12203E-02
  2435    0.19945E-01    0.27674E-03    0.12126E-02
  2436    0.19944E-01    0.27427E-03    0.12050E-02
  2437    0.19943E-01    0.27181E-03    0.11974E-02
  2438    0.19942E-01    0.26935E-03    0.11898E-02
  2439    0.19942E-01    0.26689E-03    0.11823E-02
  2440    0.19943E-01    0.26444E-03    0.11748E-02
  2441    0.19944E-01    0.26199E-03    0.11674E-02
  2442    0.19945E-01    0.25955E-03    0.11600E-02
  2443    0.19947E-01    0.25711E-03    0.11527E-02
  2444    0.19949E-01    0.25468E-03    0.11454E-02
  2445    0.19952E-01    0.25226E-03    0.11382E-02
  2446    0.19955E-01    0.24984E-03    0.11310E-02
  2447    0.19958E-01    0.24743E-03    0.11238E-02
  2448    0.19962E-01    0.24503E-03    0.11167E-02
  2449    0.19967E-01    0.24263E-03    0.11096E-02
  2450    0.19971E-01    0.24025E-03    0.11026E-02
  2451    0.19976E-01    0.23787E-03    0.10956E-02
  2452    0.19982E-01    0.23551E-03    0.10887E-02
  2453    0.19988E-01    0.23315E-03    0.10818E-02
  2454    0.19994E-01    0.23080E-03    0.10750E-02
  2455    0.20001E-01    0.22847E-03    0.10682E-02
  2456    0.20008E-01    0.22614E-03    0.10615E-02
  2457    0.20015E-01    0.22383E-03    0.10547E-02
  2458    0.20023E-01    0.22152E-03    0.10481E-02
  2459    0.20031E-01    0.21923E-03    0.10415E-02
  2460    0.20040E-01    0.21696E-03    0.10349E-02
  2461    0.20049E-01    0.21469E-03    0.10284E-02
  2462    0.20058E-01    0.21244E-03    0.10219E-02
  2463    0.20068E-01    0.21020E-03    0.10154E-02
  2464    0.20077E-01    0.20798E-03    0.10090E-02
  2465    0.20088E-01    0.20578E-03    0.10027E-02
  2466    0.20098E-01    0.20358E-03    0.99639E-03
  2467    0.20109E-01    0.20141E-03    0.99012E-03
  2468    0.20120E-01    0.19925E-03    0.98390E-03
  2469    0.20131E-01    0.19710E-03    0.97772E-03
  2470    0.20143E-01    0.19497E-03    0.97159E-03
  2471    0.20155E-01    0.19286E-03    0.96550E-03
  2472    0.20168E-01    0.19077E-03    0.95945E-03
  2473    0.20180E-01    0.18869E-03    0.95344E-03
  2474    0.20193E-01    0.18663E-03    0.94748E-03
  2475    0.20206E-01    0.18459E-03    0.94155E-03
  2476    0.20220E-01    0.18256E-03    0.93567E-03
  2477    0.20234E-01    0.18055E-03    0.92983E-03
  2478    0.20248E-01    0.17856E-03    0.92402E-03
  2479    0.20262E-01    0.17659E-03    0.91826E-03
  2480    0.20276E-01    0.17464E-03    0.91254E-03
  2481    0.20291E-01    0.17270E-03    0.90685E-03
  2482    0.20306E-01    0.17078E-03    0.90121E-03
  2483    0.20322E-01    0.16888E-03    0.89560E-03
  2484    0.20337E-01    0.16700E-03    0.89003E-03
  2485    0.20353E-01    0.16514E-03    0.88449E-03
  2486    0.20369E-01    0.16329E-03    0.87900E-03
  2487    0.20385E-01    0.16147E-03    0.87354E-03
  2488    0.20402E-01    0.15966E-03    0.86811E-03
  2489    0.20419E-01    0.15787E-03    0.86272E-03
  2490    0.20436E-01    0.15611E-03    0.85737E-03
  2491    0.20453E-01    0.15436E-03    0.85205E-03
  2492    0.20470E-01    0.15263E-03    0.84677E-03
  2493    0.20488E-01    0.15092E-03    0.84152E-03
  2494    0.20506E-01    0.14923E-03    0.83630E-03
  2495    0.20524E-01    0.14756E-03    0.83112E-03
  2496    0.20542E-01    0.14591E-03    0.82597E-03
  2497    0.20560E-01    0.14428E-03    0.82085E-03
  2498    0.20579E-01    0.14267E-03    0.81576E-03
  2499    0.20598E-01    0.14109E-03    0.81071E-03
  2500    0.20617E-01    0.13952E-03    0.80569E-03
  2501    0.20636E-01    0.13797E-03    0.80070E-03
  2502    0.20655E-01    0.13645E-03    0.79574E-03
  2503    0.20675E-01    0.13494E-03    0.79080E-03
  2504    0.20695E-01    0.13346E-03    0.78590E-03
  2505    0.20714E-01    0.13200E-03    0.78103E-03
  2506    0.20735E-01    0.13055E-03    0.77619E-03
  2507    0.20755E-01    0.12914E-03    0.77137E-03
  2508    0.20775E-01    0.12774E-03    0.76658E-03
  2509    0.20796E-01    0.12636E-03    0.76182E-03
  2510    0.20816E-01    0.12501E-03    0.75709E-03
  2511    0.20837E-01    0.12368E-03    0.75239E-03
  2512    0.20858E-01    0.12237E-03    0.74771E-03
  2513    0.20879E-01    0.12108E-03    0.74306E-03
  2514    0.20900E-01    0.11982E-03    0.73843E-03
  2515    0.20922E-01    0.11857E-03    0.73383E-03
  2516    0.20943E-01    0.11735E-03    0.72926E-03
  2517    0.20965E-01    0.11615E-03    0.72471E-03
  2518    0.20987E-01    0.11497E-03    0.72019E-03
  2519    0.21009E-01    0.11381E-03    0.71569E-03
  2520    0.21031E-01    0.11267E-03    0.71122E-03
  2521    0.21053E-01    0.11156E-03    0.70678E-03
  2522    0.21075E-01    0.11046E-03    0.70236E-03
  2523    0.21097E-01    0.10939E-03    0.69796E-03
  2524    0.21120E-01    0.10833E-03    0.69359E-03
  2525    0.21142E-01    0.10730E-03    0.68925E-03
  2526    0.21165E-01    0.10628E-03    0.68492E-03
