#    L    TT             EE             BB             TE          
   370    0.23709E-02    0.38465E-04    0.34745E-04    0.74434E-04
   371    0.23819E-02    0.38494E-04    0.34897E-04    0.75026E-04
   372    0.23930E-02    0.38527E-04    0.35050E-04    0.75604E-04
   373    0.24042E-02    0.38565E-04    0.35205E-04    0.76169E-04
   374    0.24155E-02    0.38608E-04    0.35362E-04    0.76725E-04
   375    0.24269E-02    0.38656E-04    0.35520E-04    0.77273E-04
   376    0.24383E-02    0.38708E-04    0.35679E-04    0.77816E-04
   377    0.24499E-02    0.38765E-04    0.35839E-04    0.78355E-04
   378    0.24616E-02    0.38827E-04    0.36000E-04    0.78893E-04
   379    0.24733E-02    0.38894E-04    0.36163E-04    0.79431E-04
   380    0.24852E-02    0.38966E-04    0.36326E-04    0.79973E-04
   381    0.24971E-02    0.39042E-04    0.36490E-04    0.80520E-04
   382    0.25091E-02    0.39124E-04    0.36654E-04    0.81074E-04
   383    0.25213E-02    0.39210E-04    0.36820E-04    0.81638E-04
   384    0.25335E-02    0.39302E-04    0.36986E-04    0.82213E-04
   385    0.25458E-02    0.39398E-04    0.37152E-04    0.82802E-04
   386    0.25582E-02    0.39499E-04    0.37319E-04    0.83407E-04
   387    0.25707E-02    0.39605E-04    0.37486E-04    0.84030E-04
   388    0.25833E-02    0.39717E-04    0.37653E-04    0.84674E-04
   389    0.25960E-02    0.39833E-04    0.37820E-04    0.85339E-04
