#    L    TT             EE             BB             TE          
   322    0.24699E-05    0.45061E-07    0.15437E-07   -0.10286E-06
   323    0.24102E-05    0.44131E-07    0.15151E-07   -0.95742E-07
   324    0.23548E-05    0.43205E-07    0.14872E-07   -0.88851E-07
   325    0.23035E-05    0.42285E-07    0.14599E-07   -0.82184E-07
   326    0.22560E-05    0.41372E-07    0.14333E-07   -0.75740E-07
   327    0.22123E-05    0.40465E-07    0.14073E-07   -0.69515E-07
   328    0.21722E-05    0.39565E-07    0.13820E-07   -0.63505E-07
   329    0.21355E-05    0.38672E-07    0.13573E-07   -0.57709E-07
   330    0.21020E-05    0.37788E-07    0.13333E-07   -0.52122E-07
   331    0.20717E-05    0.36913E-07    0.13099E-07   -0.46742E-07
   332    0.20443E-05    0.36046E-07    0.12872E-07   -0.41566E-07
   333    0.20196E-05    0.35190E-07    0.12652E-07   -0.36590E-07
   334    0.19976E-05    0.34344E-07    0.12437E-07   -0.31811E-07
   335    0.19781E-05    0.33508E-07    0.12229E-07   -0.27228E-07
   336    0.19608E-05    0.32684E-07    0.12028E-07   -0.22835E-07
   337    0.19457E-05    0.31872E-07    0.11832E-07   -0.18631E-07
   338    0.19325E-05    0.31073E-07    0.11643E-07   -0.14612E-07
   339    0.19211E-05    0.30286E-07    0.11461E-07   -0.10775E-07
   340    0.19114E-05    0.29512E-07    0.11285E-07   -0.71169E-08
   341    0.19032E-05    0.28753E-07    0.11114E-07   -0.36350E-08
   342    0.18963E-05    0.28008E-07    0.10951E-07   -0.32611E-09
   343    0.18906E-05    0.27279E-07    0.10793E-07    0.28129E-08
   344    0.18859E-05    0.26564E-07    0.10642E-07    0.57852E-08
   345    0.18820E-05    0.25866E-07    0.10497E-07    0.85937E-08
   346    0.18788E-05    0.25185E-07    0.10358E-07    0.11242E-07
   347    0.18762E-05    0.24521E-07    0.10225E-07    0.13732E-07
   348    0.18738E-05    0.23874E-07    0.10098E-07    0.16068E-07
   349    0.18717E-05    0.23246E-07    0.99773E-08    0.18252E-07
   350    0.18697E-05    0.22636E-07    0.98628E-08    0.20288E-07
   351    0.18675E-05    0.22046E-07    0.97543E-08    0.22179E-07
   352    0.18652E-05    0.21474E-07    0.96517E-08    0.23929E-07
   353    0.18628E-05    0.20922E-07    0.95549E-08    0.25542E-07
   354    0.18604E-05    0.20387E-07    0.94637E-08    0.27023E-07
   355    0.18578E-05    0.19871E-07    0.93781E-08    0.28377E-07
   356    0.18551E-05    0.19373E-07    0.92978E-08    0.29607E-07
   357    0.18524E-05    0.18893E-07    0.92227E-08    0.30718E-07
   358    0.18495E-05    0.18429E-07    0.91527E-08    0.31715E-07
   359    0.18467E-05    0.17983E-07    0.90877E-08    0.32601E-07
   360    0.18437E-05    0.17554E-07    0.90274E-08    0.33381E-07
   361    0.18407E-05    0.17141E-07    0.89718E-08    0.34060E-07
   362    0.18377E-05    0.16744E-07    0.89207E-08    0.34642E-07
   363    0.18346E-05    0.16364E-07    0.88739E-08    0.35131E-07
   364    0.18315E-05    0.15999E-07    0.88314E-08    0.35532E-07
   365    0.18284E-05    0.15649E-07    0.87930E-08    0.35848E-07
   366    0.18252E-05    0.15315E-07    0.87586E-08    0.36086E-07
   367    0.18221E-05    0.14995E-07    0.87279E-08    0.36248E-07
   368    0.18189E-05    0.14690E-07    0.87009E-08    0.36339E-07
   369    0.18158E-05    0.14400E-07    0.86775E-08    0.36364E-07
   370    0.18126E-05    0.14123E-07    0.86574E-08    0.36326E-07
   371    0.18095E-05    0.13860E-07    0.86405E-08    0.36232E-07
   372    0.18064E-05    0.13611E-07    0.86268E-08    0.36083E-07
   373    0.18034E-05    0.13375E-07    0.86160E-08    0.35886E-07
   374    0.18003E-05    0.13151E-07    0.86080E-08    0.35645E-07
   375    0.17974E-05    0.12941E-07    0.86028E-08    0.35363E-07
   376    0.17945E-05    0.12742E-07    0.86000E-08    0.35046E-07
   377    0.17916E-05    0.12556E-07    0.85997E-08    0.34697E-07
   378    0.17888E-05    0.12382E-07    0.86016E-08    0.34321E-07
   379    0.17861E-05    0.12219E-07    0.86056E-08    0.33923E-07
   380    0.17835E-05    0.12067E-07    0.86116E-08    0.33506E-07
   381    0.17810E-05    0.11927E-07    0.86194E-08    0.33076E-07
   382    0.17785E-05    0.11797E-07    0.86289E-08    0.32636E-07
   383    0.17762E-05    0.11677E-07    0.86400E-08    0.32191E-07
   384    0.17740E-05    0.11568E-07    0.86524E-08    0.31746E-07
   385    0.17718E-05    0.11469E-07    0.86661E-08    0.31304E-07
   386    0.17699E-05    0.11379E-07    0.86810E-08    0.30870E-07
   387    0.17680E-05    0.11298E-07    0.86968E-08    0.30449E-07
   388    0.17663E-05    0.11227E-07    0.87135E-08    0.30045E-07
   389    0.17648E-05    0.11164E-07    0.87309E-08    0.29661E-07
   390    0.17633E-05    0.11110E-07    0.87489E-08    0.29304E-07
