#    L    TT             EE             BB             TE          
   162    0.15840E-01    0.59267E-04    0.57317E-04   -0.22245E-03
   163    0.16092E-01    0.59975E-04    0.57961E-04   -0.22876E-03
   164    0.16343E-01    0.60687E-04    0.58607E-04   -0.23521E-03
   165    0.16592E-01    0.61405E-04    0.59253E-04   -0.24178E-03
   166    0.16839E-01    0.62128E-04    0.59901E-04   -0.24849E-03
   167    0.17084E-01    0.62856E-04    0.60550E-04   -0.25533E-03
   168    0.17326E-01    0.63588E-04    0.61199E-04   -0.26230E-03
   169    0.17566E-01    0.64326E-04    0.61850E-04   -0.26940E-03
   170    0.17803E-01    0.65069E-04    0.62501E-04   -0.27662E-03
   171    0.18037E-01    0.65818E-04    0.63152E-04   -0.28397E-03
   172    0.18268E-01    0.66571E-04    0.63804E-04   -0.29144E-03
   173    0.18495E-01    0.67330E-04    0.64456E-04   -0.29904E-03
   174    0.18719E-01    0.68095E-04    0.65108E-04   -0.30675E-03
   175    0.18940E-01    0.68864E-04    0.65760E-04   -0.31458E-03
   176    0.19157E-01    0.69639E-04    0.66412E-04   -0.32253E-03
   177    0.19369E-01    0.70420E-04    0.67063E-04   -0.33059E-03
   178    0.19578E-01    0.71206E-04    0.67714E-04   -0.33875E-03
   179    0.19782E-01    0.71998E-04    0.68363E-04   -0.34700E-03
   180    0.19981E-01    0.72796E-04    0.69012E-04   -0.35533E-03
   181    0.20176E-01    0.73599E-04    0.69659E-04   -0.36374E-03
   182    0.20366E-01    0.74408E-04    0.70305E-04   -0.37220E-03
   183    0.20550E-01    0.75223E-04    0.70948E-04   -0.38071E-03
   184    0.20730E-01    0.76044E-04    0.71590E-04   -0.38927E-03
   185    0.20903E-01    0.76870E-04    0.72229E-04   -0.39787E-03
   186    0.21072E-01    0.77702E-04    0.72865E-04   -0.40648E-03
   187    0.21234E-01    0.78541E-04    0.73499E-04   -0.41512E-03
   188    0.21390E-01    0.79385E-04    0.74130E-04   -0.42376E-03
   189    0.21541E-01    0.80236E-04    0.74757E-04   -0.43239E-03
   190    0.21685E-01    0.81092E-04    0.75381E-04   -0.44101E-03
   191    0.21822E-01    0.81955E-04    0.76001E-04   -0.44961E-03
   192    0.21952E-01    0.82823E-04    0.76618E-04   -0.45818E-03
   193    0.22076E-01    0.83698E-04    0.77229E-04   -0.46670E-03
   194    0.22192E-01    0.84580E-04    0.77837E-04   -0.47518E-03
   195    0.22302E-01    0.85467E-04    0.78440E-04   -0.48359E-03
   196    0.22403E-01    0.86361E-04    0.79038E-04   -0.49194E-03
   197    0.22498E-01    0.87262E-04    0.79630E-04   -0.50021E-03
   198    0.22584E-01    0.88168E-04    0.80218E-04   -0.50839E-03
   199    0.22662E-01    0.89081E-04    0.80799E-04   -0.51647E-03
   200    0.22732E-01    0.90001E-04    0.81375E-04   -0.52444E-03
   201    0.22794E-01    0.90927E-04    0.81945E-04   -0.53230E-03
   202    0.22848E-01    0.91860E-04    0.82508E-04   -0.54004E-03
   203    0.22893E-01    0.92798E-04    0.83066E-04   -0.54765E-03
   204    0.22931E-01    0.93741E-04    0.83617E-04   -0.55514E-03
   205    0.22961E-01    0.94689E-04    0.84161E-04   -0.56249E-03
   206    0.22983E-01    0.95642E-04    0.84700E-04   -0.56970E-03
   207    0.22997E-01    0.96599E-04    0.85232E-04   -0.57676E-03
   208    0.23004E-01    0.97559E-04    0.85757E-04   -0.58368E-03
   209    0.23003E-01    0.98522E-04    0.86276E-04   -0.59045E-03
   210    0.22995E-01    0.99488E-04    0.86788E-04   -0.59705E-03
   211    0.22980E-01    0.10046E-03    0.87294E-04   -0.60350E-03
